1,0,0,0
0.999999691574878,0,0,0.000785398082651939
0.999998766299704,0,0,0.00157079568083088
0.999997224175046,0,0,0.00235619231006412
0.999995065201858,0,0,0.00314158748587956
0.999992289381471,0,0,0.003926980723806
0.999988896715596,0,0,0.00471237153937342
0.999984887206327,0,0,0.00549775944811331
0.999980260856137,0,0,0.00628314396555895
0.99997501766788,0,0,0.00706852460724571
0.99996915764479,0,0,0.00785390088871134
0.999962680790481,0,0,0.00863927232549629
0.99995558710895,0,0,0.00942463843314401
0.999947876604571,0,0,0.0102099987272012
0.999939549282101,0,0,0.0109953527232182
0.999930605146677,0,0,0.0117806999367492
0.999921044203816,0,0,0.0125660398833526
0.999910866459415,0,0,0.0133513720785912
0.999900071919753,0,0,0.0141366960380327
0.999888660591489,0,0,0.0149220112772499
0.999876632481661,0,0,0.0157073173118207
0.999863987597688,0,0,0.016492613657329
0.999850725947372,0,0,0.0172778998293646
0.999836847538892,0,0,0.0180631753435234
0.999822352380809,0,0,0.0188484397154082
0.999807240482065,0,0,0.0196336924606283
0.999791511851981,0,0,0.0204189330948005
0.99977516650026,0,0,0.0212041611335488
0.999758204436984,0,0,0.0219893760925051
0.999740625672617,0,0,0.0227745774873095
0.999722430218001,0,0,0.0235597648336102
0.999703618084361,0,0,0.0243449376470642
0.9996841892833,0,0,0.0251300954433375
0.999664143826805,0,0,0.0259152377381053
0.999643481727238,0,0,0.0267003640470524
0.999622202997347,0,0,0.0274854738858735
0.999600307650257,0,0,0.0282705667702733
0.999577795699474,0,0,0.0290556422159671
0.999554667158884,0,0,0.0298406997386809
0.999530922042754,0,0,0.0306257388541518
0.999506560365732,0,0,0.0314107590781283
0.999481582142845,0,0,0.0321957599263704
0.9994559873895,0,0,0.0329807409146501
0.999429776121487,0,0,0.0337657015587518
0.999402948354973,0,0,0.0345506413744723
0.999375504106507,0,0,0.0353355598776212
0.999347443393019,0,0,0.0361204565840214
0.999318766231816,0,0,0.0369053310095092
0.99928947264059,0,0,0.0376901826699346
0.999259562637409,0,0,0.0384750110811616
0.999229036240723,0,0,0.0392598157590686
0.999197893469364,0,0,0.0400445962195488
0.99916613434254,0,0,0.04082935197851
0.999133758879844,0,0,0.0416140825518755
0.999100767101245,0,0,0.0423987874555841
0.999067159027095,0,0,0.0431834662055904
0.999032934678125,0,0,0.0439681183178649
0.998998094075446,0,0,0.044752743308395
0.998962637240549,0,0,0.0455373406931845
0.998926564195307,0,0,0.0463219099882543
0.99888987496197,0,0,0.0471064507096427
0.998852569563171,0,0,0.0478909623734055
0.998814648021922,0,0,0.0486754444956164
0.998776110361613,0,0,0.0494598965923676
0.998736956606018,0,0,0.0502443181797696
0.998697186779288,0,0,0.0510287087739517
0.998656800905956,0,0,0.0518130678910623
0.998615799010932,0,0,0.0525973950472694
0.998574181119511,0,0,0.0533816897587605
0.998531947257362,0,0,0.0541659515417434
0.998489097450539,0,0,0.0549501799124458
0.998445631725473,0,0,0.0557343743871164
0.998401550108976,0,0,0.0565185344820246
0.99835685262824,0,0,0.057302659713461
0.998311539310836,0,0,0.0580867495977379
0.998265610184717,0,0,0.0588708036511891
0.998219065278213,0,0,0.0596548213901708
0.998171904620035,0,0,0.0604388023310613
0.998124128239276,0,0,0.061222745990262
0.998075736165405,0,0,0.0620066518841969
0.998026728428273,0,0,0.0627905195293134
0.99797710505811,0,0,0.0635743484420828
0.997926866085528,0,0,0.0643581381389998
0.997876011541516,0,0,0.0651418881365836
0.997824541457442,0,0,0.0659255979513779
0.997772455865058,0,0,0.0667092670999511
0.997719754796492,0,0,0.0674928950988966
0.997666438284251,0,0,0.0682764814648333
0.997612506361226,0,0,0.0690600257144059
0.997557959060684,0,0,0.0698435273642847
0.997502796416271,0,0,0.0706269859311668
0.997447018462016,0,0,0.0714104009317753
0.997390625232325,0,0,0.0721937718828607
0.997333616761984,0,0,0.0729770983012003
0.997275993086158,0,0,0.0737603797035991
0.997217754240394,0,0,0.0745436156068897
0.997158900260615,0,0,0.0753268055279328
0.997099431183126,0,0,0.0761099489836177
0.99703934704461,0,0,0.076893045490862
0.99697864788213,0,0,0.0776760945666124
0.996917333733129,0,0,0.0784590957278451
0.996855404635428,0,0,0.0792420484915654
0.996792860627228,0,0,0.0800249523748088
0.996729701747109,0,0,0.0808078068946409
0.996665928034031,0,0,0.0815906115681576
0.996601539527333,0,0,0.0823733659124858
0.996536536266733,0,0,0.0831560694447831
0.996470918292327,0,0,0.0839387216822388
0.996404685644594,0,0,0.0847213221420735
0.996337838364387,0,0,0.0855038703415401
0.996270376492943,0,0,0.0862863657979235
0.996202300071874,0,0,0.0870688080285411
0.996133609143174,0,0,0.0878511965507433
0.996064303749215,0,0,0.0886335308819135
0.995994383932747,0,0,0.0894158105394687
0.995923849736902,0,0,0.0901980350408593
0.995852701205187,0,0,0.0909802039035701
0.995780938381491,0,0,0.0917623166451199
0.995708561310081,0,0,0.0925443727830624
0.995635570035603,0,0,0.093326371834986
0.995561964603081,0,0,0.0941083133185145
0.995487745057919,0,0,0.094890196751307
0.9954129114459,0,0,0.0956720216510585
0.995337463813183,0,0,0.0964537875355002
0.99526140220631,0,0,0.0972354939223995
0.995184726672198,0,0,0.0980171403295608
0.995107437258146,0,0,0.0987987262748252
0.995029534011829,0,0,0.0995802512760713
0.994951016981302,0,0,0.100361714851215
0.994871886214997,0,0,0.101143116518211
0.994792141761728,0,0,0.10192445579505
0.994711783670684,0,0,0.102705732199764
